CustomerID,Gender,Age,City,TenureMonths,ContractType,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerServiceCalls,Churn
CUST02418,Male,50,Mumbai,9,Month-to-Month,DSL,No,No,No,Yes,No,Bank Transfer,54.03,666.7,3,0
CUST02419,Female,50,Mumbai,1,Two Year,Fiber Optic,Yes,No,Yes,No,Yes,Bank Transfer,70.14,70.14,2,0
CUST02420,Female,25,Hyderabad,1,Two Year,DSL,No,No,No,No,No,Mailed Check,50.84,50.84,4,0
CUST02421,Male,60,Hyderabad,5,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,76.64,271.49,2,0
CUST02422,Male,62,Delhi,15,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,69.18,1144.75,1,0
CUST02423,Male,41,Pune,36,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Credit Card,117.64,4244.56,3,0
CUST02424,Female,44,Ahmedabad,15,Month-to-Month,DSL,No,Yes,Yes,Yes,No,Mailed Check,55.4,686.34,1,0
CUST02425,Male,22,Bangalore,9,Month-to-Month,DSL,No,No,Yes,No,Yes,Bank Transfer,40.64,280,2,1
CUST02426,Female,52,Pune,2,Month-to-Month,DSL,Yes,No,Yes,No,No,Mailed Check,87.64,184.34,3,1
CUST02427,Female,53,Bangalore,19,Two Year,DSL,Yes,Yes,No,No,Yes,Bank Transfer,43.24,1020.01,0,0
CUST02428,Male,44,Kolkata,7,Two Year,Fiber Optic,No,Yes,No,Yes,Yes,Electronic Check,66.97,414.51,3,0
CUST02429,Female,61,Bangalore,22,Month-to-Month,Fiber Optic,No,Yes,Yes,No,Yes,Mailed Check,79.82,1618.77,2,0
CUST02430,Female,39,Mumbai,72,One Year,DSL,Yes,No,No,No,No,Mailed Check,92.28,6642.99,3,0
CUST02431,Female,53,Ahmedabad,2,Two Year,DSL,No,Yes,Yes,No,Yes,Electronic Check,75.43,75.43,0,0
CUST02432,Male,29,Bangalore,5,Month-to-Month,Fiber Optic,No,Yes,Yes,No,No,Electronic Check,68.77,370.24,1,1
CUST02433,Male,44,Kolkata,15,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Credit Card,106.41,1582.83,4,1
CUST02434,Female,42,Bangalore,72,Month-to-Month,DSL,Yes,No,Yes,Yes,Yes,Bank Transfer,89.57,6524.84,0,1
CUST02435,Female,48,Mumbai,35,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Credit Card,87.39,3224.37,4,1
CUST02436,Female,39,Mumbai,54,One Year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Electronic Check,74.38,3896.73,1,0
CUST02437,Female,43,Hyderabad,9,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Credit Card,113.79,1152.58,3,1
CUST02438,Female,57,Chennai,72,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,Electronic Check,107.59,7926.19,1,1
CUST02439,Female,38,Delhi,2,Two Year,DSL,No,No,Yes,No,No,Credit Card,40.91,40.91,2,0
CUST02440,Male,20,Chennai,1,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Bank Transfer,112.67,112.67,4,1
CUST02441,Female,71,Chennai,46,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Mailed Check,96.46,4565.92,3,1
CUST02442,Female,65,Chennai,62,Two Year,Fiber Optic,No,Yes,No,No,Yes,Credit Card,108.5,6807.44,2,0
CUST02443,Female,25,Hyderabad,2,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,69.36,69.36,4,0
CUST02444,Female,55,Pune,2,Month-to-Month,DSL,No,No,No,No,Yes,Bank Transfer,58.08,94.25,3,0
CUST02445,Male,37,Bangalore,1,Two Year,Fiber Optic,No,No,No,No,No,Credit Card,91.3,122.5,1,0
CUST02446,Female,48,Bangalore,2,Month-to-Month,DSL,Yes,No,Yes,Yes,No,Electronic Check,73.72,73.72,3,0
CUST02447,Female,49,Delhi,5,One Year,Fiber Optic,Yes,No,No,Yes,No,Credit Card,87.16,521.77,3,1
CUST02448,Male,41,Delhi,72,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,Electronic Check,119.89,8708.03,2,0
CUST02449,Male,33,Mumbai,26,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Mailed Check,103.39,2842.99,4,0
CUST02450,Male,34,Chennai,36,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Bank Transfer,116.63,4225.59,2,0
CUST02451,Male,31,Delhi,35,Month-to-Month,DSL,Yes,No,Yes,No,Yes,Credit Card,50.73,1805.28,2,0
CUST02452,Male,32,Delhi,18,One Year,DSL,No,No,Yes,No,Yes,Mailed Check,91.03,1686.29,3,0
CUST02453,Male,43,Kolkata,38,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,72.31,2657.29,3,1
CUST02454,Female,34,Delhi,21,Two Year,Fiber Optic,Yes,No,No,No,No,Mailed Check,49.57,1144.41,3,0
CUST02455,Female,55,Delhi,9,One Year,Fiber Optic,No,No,Yes,No,No,Electronic Check,73.34,725.06,2,1
CUST02456,Female,67,Mumbai,19,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,Yes,Bank Transfer,54.34,1168.12,2,1
CUST02457,Female,36,Kolkata,18,Two Year,DSL,No,No,No,No,No,Bank Transfer,64.78,1273.47,2,0
CUST02458,Male,48,Mumbai,41,One Year,Fiber Optic,No,Yes,Yes,No,No,Bank Transfer,81.66,3403.49,4,0
CUST02459,Male,52,Bangalore,72,One Year,Fiber Optic,Yes,No,Yes,Yes,Yes,Electronic Check,141.86,10078.28,2,0
CUST02460,Female,52,Hyderabad,12,Two Year,Fiber Optic,No,No,Yes,No,No,Bank Transfer,117.93,1582.82,1,0
CUST02461,Male,46,Chennai,34,One Year,Fiber Optic,No,No,No,No,Yes,Credit Card,127.14,4269.64,1,0
CUST02462,Female,56,Chennai,2,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,75.08,335.88,0,1
CUST02463,Female,52,Kolkata,35,One Year,DSL,No,No,Yes,Yes,Yes,Bank Transfer,96.5,3338.25,3,0
CUST02464,Female,26,Mumbai,11,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Electronic Check,58.68,503.86,2,0
CUST02465,Female,58,Delhi,1,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Electronic Check,79.25,233.19,7,1
CUST02466,Male,58,Delhi,10,One Year,DSL,No,No,No,Yes,No,Bank Transfer,67.5,793.02,2,0
CUST02467,Male,33,Mumbai,22,Month-to-Month,Fiber Optic,No,Yes,Yes,No,Yes,Credit Card,67.59,1601.5,1,1
CUST02468,Female,45,Delhi,3,Month-to-Month,DSL,No,Yes,Yes,No,Yes,Credit Card,45.08,45.08,1,0
CUST02469,Male,55,Delhi,61,Month-to-Month,Fiber Optic,No,No,Yes,Yes,Yes,Bank Transfer,102.8,6422.51,2,1
CUST02470,Female,41,Hyderabad,1,One Year,Fiber Optic,Yes,Yes,No,Yes,Yes,Mailed Check,60.89,99.45,1,0
CUST02471,Male,61,Chennai,63,Month-to-Month,DSL,No,No,No,Yes,No,Electronic Check,90.26,5674.52,2,0
CUST02472,Female,80,Bangalore,29,One Year,DSL,No,Yes,Yes,No,No,Credit Card,104.5,3195.77,3,0
CUST02473,Female,33,Chennai,9,Month-to-Month,DSL,No,No,Yes,No,No,Bank Transfer,51.35,528.57,1,0
CUST02474,Female,24,Delhi,11,Month-to-Month,DSL,Yes,No,Yes,No,No,Mailed Check,72.97,655.88,2,0
CUST02475,Male,49,Delhi,32,Month-to-Month,Fiber Optic,No,No,Yes,Yes,No,Electronic Check,119.23,3823.17,2,1
CUST02476,Male,55,Hyderabad,22,One Year,Fiber Optic,No,Yes,Yes,No,No,Electronic Check,78.1,1772.85,2,0
CUST02477,Female,41,Mumbai,26,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,Electronic Check,135.79,3689.96,2,1
CUST02478,Male,66,Mumbai,11,Two Year,DSL,Yes,No,Yes,Yes,Yes,Mailed Check,91.97,923.63,2,0
CUST02479,Female,24,Bangalore,16,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,42.54,798.33,3,0
CUST02480,Female,55,Ahmedabad,72,Two Year,Fiber Optic,No,No,Yes,No,No,Credit Card,49.04,3650.81,2,1
CUST02481,Female,35,Kolkata,5,Two Year,Fiber Optic,No,No,No,Yes,No,Electronic Check,126.77,485.07,1,1
CUST02482,Female,70,Mumbai,12,Month-to-Month,DSL,No,Yes,No,No,No,Electronic Check,106.95,1090.29,1,0
CUST02483,Male,74,Pune,8,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,69.56,589.04,4,1
CUST02484,Female,33,Kolkata,34,One Year,DSL,No,No,No,Yes,No,Credit Card,43.54,1596.15,2,0
CUST02485,Female,36,Chennai,34,One Year,Fiber Optic,No,No,Yes,Yes,No,Credit Card,108.32,3704.65,2,0
CUST02486,Male,57,Pune,8,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,54.48,561.18,0,0
CUST02487,Female,39,Bangalore,2,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,105.57,260.06,2,1
CUST02488,Male,44,Delhi,1,Two Year,Fiber Optic,Yes,No,Yes,No,Yes,Bank Transfer,111.88,173.2,0,0
CUST02489,Male,45,Hyderabad,13,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,85.47,922.37,1,1
CUST02490,Male,18,Hyderabad,12,Two Year,DSL,Yes,Yes,No,Yes,No,Mailed Check,53.92,482.48,2,0
CUST02491,Female,44,Hyderabad,72,One Year,Fiber Optic,Yes,No,No,Yes,No,Electronic Check,115.82,8429.05,2,0
CUST02492,Male,34,Hyderabad,15,One Year,DSL,Yes,No,No,No,Yes,Electronic Check,60.24,1008.74,3,0
CUST02493,Female,37,Ahmedabad,7,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,42.63,315.28,3,0
CUST02494,Female,66,Pune,53,One Year,DSL,Yes,No,No,No,Yes,Mailed Check,75.59,4042.34,1,0
CUST02495,Male,26,Pune,16,Two Year,Fiber Optic,Yes,No,No,No,Yes,Electronic Check,86.82,1434.87,1,0
CUST02496,Male,57,Kolkata,21,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,93.41,1803.61,2,0
CUST02497,Female,40,Ahmedabad,2,One Year,Fiber Optic,No,No,No,No,No,Credit Card,130.78,328.72,5,1
CUST02498,Male,40,Mumbai,11,Month-to-Month,DSL,No,No,Yes,No,Yes,Electronic Check,64.81,704.3,0,0
CUST02499,Female,56,Delhi,69,Two Year,DSL,No,No,Yes,No,Yes,Electronic Check,64.32,4479.09,3,0
CUST02500,Male,50,Hyderabad,21,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Mailed Check,94.81,2016.27,1,1
CUST02501,Female,53,Pune,10,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,81.5,920.2,4,1
CUST02502,Female,59,Hyderabad,23,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,92.04,2044.35,0,0
CUST02503,Male,40,Kolkata,57,One Year,Fiber Optic,Yes,No,No,No,Yes,Mailed Check,99.51,5621.48,2,1
CUST02504,Male,35,Mumbai,7,Month-to-Month,DSL,No,Yes,No,Yes,No,Electronic Check,103.98,684.5,0,0
CUST02505,Male,28,Delhi,16,One Year,DSL,Yes,Yes,No,Yes,No,Credit Card,85.52,1473.3,1,0
CUST02506,Male,32,Kolkata,72,Two Year,DSL,Yes,No,No,No,Yes,Electronic Check,49.35,3525.65,1,0
CUST02507,Female,80,Mumbai,4,Two Year,DSL,No,No,No,Yes,No,Electronic Check,46.38,56.35,0,0
CUST02508,Female,63,Bangalore,30,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,85.89,2769.92,2,1
CUST02509,Male,24,Delhi,22,Two Year,Fiber Optic,No,No,No,No,No,Bank Transfer,75.21,1651.97,2,0
CUST02510,Female,25,Bangalore,27,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,68.5,1693.2,3,0
CUST02511,Female,52,Chennai,10,Month-to-Month,DSL,No,No,Yes,Yes,No,Bank Transfer,52.85,596.61,0,0
CUST02512,Male,53,Bangalore,9,Month-to-Month,Fiber Optic,No,Yes,Yes,No,No,Mailed Check,141.02,1364.84,2,1
CUST02513,Male,53,Hyderabad,27,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,50.2,1355.49,3,0
CUST02514,Female,41,Mumbai,5,Two Year,DSL,No,No,Yes,No,Yes,Electronic Check,77.12,444.18,2,0
CUST02515,Female,43,Kolkata,13,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Electronic Check,53.19,560.54,1,0
CUST02516,Female,49,Bangalore,5,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,68.49,289.62,2,0
CUST02517,Female,46,Chennai,1,One Year,DSL,No,Yes,Yes,No,Yes,Electronic Check,61.64,61.64,2,0
CUST02518,Male,18,Kolkata,72,One Year,Fiber Optic,Yes,No,No,No,No,Credit Card,86.76,6201.61,2,0
CUST02519,Female,41,Delhi,13,One Year,Fiber Optic,Yes,No,No,No,Yes,Mailed Check,97.33,1290.41,1,0
CUST02520,Female,32,Pune,72,One Year,DSL,Yes,No,Yes,No,Yes,Mailed Check,82.03,5883.18,3,0
CUST02521,Female,47,Chennai,3,Month-to-Month,DSL,No,Yes,No,No,Yes,Electronic Check,80.85,279.84,5,1
CUST02522,Male,80,Bangalore,21,Two Year,Fiber Optic,No,No,Yes,Yes,Yes,Bank Transfer,98.46,2068.36,3,0
CUST02523,Male,50,Delhi,5,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Bank Transfer,128.85,571.38,3,1
CUST02524,Male,40,Ahmedabad,37,One Year,Fiber Optic,No,No,Yes,No,No,Credit Card,132.69,4766.9,1,0
CUST02525,Female,58,Kolkata,36,One Year,DSL,No,No,No,No,No,Electronic Check,91.61,3199.03,2,0
CUST02526,Male,52,Delhi,2,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Mailed Check,59.18,59.18,3,1
CUST02527,Male,51,Delhi,58,Two Year,Fiber Optic,No,No,Yes,Yes,Yes,Bank Transfer,125.53,7363.71,3,0
CUST02528,Male,54,Kolkata,5,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Mailed Check,106.32,659.59,2,1
CUST02529,Male,75,Chennai,22,Month-to-Month,DSL,No,Yes,Yes,Yes,No,Credit Card,89.82,2064.2,3,0
CUST02530,Female,28,Kolkata,72,Two Year,DSL,Yes,Yes,No,Yes,No,Credit Card,68.6,4996.69,3,0
CUST02531,Female,52,Bangalore,51,One Year,Fiber Optic,Yes,No,No,Yes,No,Electronic Check,74.81,3738.45,5,0
CUST02532,Female,31,Chennai,72,One Year,Fiber Optic,No,No,No,No,Yes,Mailed Check,120.83,8784.15,1,0
CUST02533,Male,53,Bangalore,10,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Electronic Check,131.89,1360.93,6,1
CUST02534,Female,31,Delhi,2,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,77.91,77.91,3,0
CUST02535,Male,38,Chennai,5,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Credit Card,84.04,583.24,2,1
CUST02536,Male,40,Ahmedabad,16,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,Credit Card,69.56,944.94,0,0
CUST02537,Male,59,Delhi,37,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,Electronic Check,84.56,3129.8,1,1
CUST02538,Male,58,Bangalore,3,Month-to-Month,DSL,No,No,No,No,Yes,Bank Transfer,90.62,277.09,3,1
CUST02539,Male,26,Chennai,25,One Year,DSL,Yes,No,No,No,Yes,Credit Card,41.18,1164.3,2,0
CUST02540,Female,45,Hyderabad,9,Month-to-Month,DSL,No,Yes,Yes,No,Yes,Credit Card,84.89,929.24,0,1
CUST02541,Female,34,Pune,10,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,93.67,1112.57,2,1
CUST02542,Female,26,Kolkata,26,Month-to-Month,DSL,No,No,No,No,Yes,Credit Card,63.43,1677.05,1,0
CUST02543,Male,41,Mumbai,15,One Year,DSL,Yes,No,No,No,Yes,Electronic Check,45.33,751.57,1,0
CUST02544,Male,40,Ahmedabad,40,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,87.6,3339.41,1,0
CUST02545,Male,80,Kolkata,4,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Bank Transfer,49.93,194.89,2,0
CUST02546,Female,51,Pune,37,One Year,DSL,No,Yes,Yes,No,No,Electronic Check,65.96,2599.66,1,0
CUST02547,Female,24,Chennai,1,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,89.51,89.51,3,1
CUST02548,Female,36,Pune,5,One Year,Fiber Optic,No,No,No,No,Yes,Credit Card,126.35,459.59,1,0
CUST02549,Male,60,Mumbai,25,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Electronic Check,130.48,3142.26,1,1
CUST02550,Female,76,Bangalore,46,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,77.13,3519.78,4,0
CUST02551,Male,21,Pune,6,One Year,DSL,No,No,No,No,No,Bank Transfer,73.31,334.87,1,0
CUST02552,Female,18,Delhi,9,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,89.44,761.88,1,0
CUST02553,Female,73,Mumbai,18,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,Bank Transfer,103.24,1791.5,1,0
CUST02554,Female,50,Kolkata,5,One Year,DSL,Yes,No,No,No,No,Credit Card,80.51,330.12,1,0
CUST02555,Female,31,Pune,40,One Year,Fiber Optic,No,No,No,No,Yes,Credit Card,91.49,3496.07,2,0
CUST02556,Male,53,Mumbai,35,Two Year,DSL,No,Yes,Yes,Yes,No,Bank Transfer,59.49,2235.24,3,0
CUST02557,Female,18,Pune,3,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Electronic Check,95.73,364.27,1,0
CUST02558,Female,45,Chennai,14,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,85.2,1242.15,2,0
CUST02559,Male,49,Hyderabad,35,Two Year,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,74.94,2665.49,3,0
CUST02560,Male,58,Pune,9,Month-to-Month,DSL,Yes,No,Yes,Yes,No,Credit Card,109.56,944.64,2,1
CUST02561,Male,29,Bangalore,24,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,Yes,Bank Transfer,82.6,2111.73,4,0
CUST02562,Male,46,Delhi,1,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,No,Electronic Check,75.33,247.35,1,1
CUST02563,Male,31,Delhi,22,Two Year,Fiber Optic,No,No,No,Yes,No,Electronic Check,75.79,1469.63,0,0
CUST02564,Female,48,Hyderabad,3,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,Yes,Mailed Check,105.76,148.96,1,1
CUST02565,Male,31,Hyderabad,42,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,93.39,3992.37,1,0
CUST02566,Male,38,Kolkata,10,Month-to-Month,Fiber Optic,No,No,No,No,No,Credit Card,123.7,1131.43,2,0
CUST02567,Female,30,Kolkata,7,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Electronic Check,128.64,1065.16,0,1
CUST02568,Female,54,Hyderabad,44,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,100.13,4472.69,0,0
CUST02569,Female,57,Kolkata,1,Month-to-Month,DSL,No,No,Yes,No,No,Electronic Check,104.44,104.44,0,0
CUST02570,Male,41,Delhi,12,One Year,DSL,No,No,No,No,No,Credit Card,56.45,643.51,1,1
CUST02571,Female,45,Mumbai,11,One Year,DSL,Yes,Yes,Yes,No,No,Mailed Check,72.09,869.34,3,0
CUST02572,Female,23,Pune,8,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,66.96,392.07,3,0
CUST02573,Male,40,Mumbai,58,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,86.75,5184.86,1,0
CUST02574,Male,44,Delhi,33,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,85.66,2628.69,2,0
CUST02575,Female,80,Chennai,1,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,61.31,252.89,2,0
CUST02576,Female,28,Bangalore,30,One Year,DSL,No,Yes,Yes,No,Yes,Credit Card,83.14,2361.26,3,0
CUST02577,Female,66,Pune,17,Two Year,DSL,No,Yes,No,No,No,Electronic Check,60.08,1118.2,3,0
CUST02578,Female,59,Delhi,55,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Bank Transfer,61.78,3213.87,0,1
CUST02579,Female,49,Mumbai,9,Two Year,Fiber Optic,Yes,Yes,No,Yes,Yes,Electronic Check,75.72,654.05,2,0
CUST02580,Female,71,Delhi,20,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Credit Card,125.14,2554.93,2,0
CUST02581,Male,50,Hyderabad,16,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,82.07,1141.21,4,1
CUST02582,Male,50,Bangalore,16,Two Year,DSL,No,No,Yes,No,No,Electronic Check,97.36,1535.08,0,0
CUST02583,Male,44,Hyderabad,14,Two Year,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,114.99,1531.11,2,0
CUST02584,Female,63,Pune,5,One Year,DSL,No,No,Yes,Yes,Yes,Electronic Check,74,369.3,4,1
CUST02585,Female,61,Pune,33,Month-to-Month,DSL,No,No,No,Yes,No,Credit Card,56.97,1881.84,0,0
CUST02586,Female,35,Delhi,14,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Electronic Check,113.33,1700.71,1,0
CUST02587,Male,25,Bangalore,72,Month-to-Month,DSL,No,No,No,Yes,Yes,Credit Card,90.87,6392.04,0,0
CUST02588,Female,41,Hyderabad,7,Two Year,DSL,Yes,No,Yes,No,No,Electronic Check,65.24,289.77,4,0
CUST02589,Male,32,Ahmedabad,27,Month-to-Month,Fiber Optic,No,No,No,No,No,Credit Card,72.92,1929.6,1,0
CUST02590,Male,44,Ahmedabad,67,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,71.11,4919.38,1,0
CUST02591,Female,63,Delhi,26,Month-to-Month,Fiber Optic,No,No,No,No,No,Mailed Check,75.1,2094.71,1,0
CUST02592,Female,38,Kolkata,49,Two Year,DSL,No,Yes,No,No,Yes,Credit Card,95.22,4689.78,0,0
CUST02593,Female,44,Bangalore,42,Two Year,Fiber Optic,No,Yes,Yes,No,Yes,Bank Transfer,98.31,4284.53,2,0
CUST02594,Male,45,Mumbai,10,Month-to-Month,DSL,Yes,Yes,Yes,No,No,Bank Transfer,60.44,726.54,1,0
CUST02595,Female,57,Mumbai,21,Month-to-Month,Fiber Optic,No,Yes,Yes,No,No,Credit Card,71.63,1415.41,0,0
CUST02596,Male,18,Bangalore,4,Two Year,Fiber Optic,Yes,No,No,No,Yes,Electronic Check,105.5,290.04,1,0
CUST02597,Male,35,Bangalore,18,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,89.55,1532.36,3,0
CUST02598,Female,48,Mumbai,6,One Year,Fiber Optic,No,No,Yes,No,No,Bank Transfer,106.34,528.89,0,0
CUST02599,Female,63,Chennai,32,One Year,DSL,No,No,No,No,Yes,Credit Card,83,2705.09,4,1
CUST02600,Female,37,Delhi,18,Month-to-Month,DSL,No,Yes,No,No,Yes,Electronic Check,82.27,1514.82,4,1
CUST02601,Male,18,Hyderabad,12,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,58.69,743.65,3,0
CUST02602,Female,54,Delhi,7,Month-to-Month,DSL,No,No,Yes,Yes,Yes,Electronic Check,105.62,615.06,1,1
CUST02603,Male,35,Mumbai,72,Two Year,Fiber Optic,Yes,No,No,No,Yes,Electronic Check,86.05,6312.35,0,0
CUST02604,Female,27,Bangalore,1,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Mailed Check,53.85,53.85,0,0
CUST02605,Male,35,Delhi,1,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,64.39,64.39,4,0
CUST02606,Male,42,Hyderabad,5,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,49.12,444.38,2,0
CUST02607,Female,35,Delhi,72,Month-to-Month,Fiber Optic,No,No,Yes,No,No,Bank Transfer,85.07,6037.95,1,0
CUST02608,Female,18,Hyderabad,72,Month-to-Month,DSL,Yes,Yes,Yes,No,No,Bank Transfer,82.58,5903.42,1,0
CUST02609,Male,58,Mumbai,25,One Year,DSL,No,No,No,Yes,No,Credit Card,41.59,1110.34,2,0
CUST02610,Male,64,Chennai,50,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,100.91,5197.67,1,0
CUST02611,Female,54,Kolkata,5,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,74.45,222.96,1,0
CUST02612,Male,27,Mumbai,72,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,60.68,4462.98,8,0
CUST02613,Male,41,Bangalore,3,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,61.78,352.65,4,0
CUST02614,Male,44,Mumbai,2,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,72.6,114.37,0,0
